,Lat.1.j.,Long.1.j.,Elevation_ds,cz_ds,MAT_ds,MAP_ds,VPD_ds,SRAD_ds,clay,silt,sand,bdod,cec,N,pH,soc
205,-4.718801367,28.43010027,686,Aw,23.99600013,1178,26.06999969,195461,26.9,26.5,46.6,0.0124,15.6,0.0213,5.9,3.06
206,13.27874962,-10.51791837,237,Aw,28.26799997,886,21.83999974,242892,21.2,35.6,43.2,0.0147,10.4,0.0136,6.2,1.48
207,49.57335884,163.7756655,-5604,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
208,3.108579124,75.87549915,-3452,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
209,-3.168442517,-176.874284,-5683,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
210,1.256515721,-89.38160062,-2279,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
211,66.64595409,133.8016645,373,Dfd,-14.79800013,218,3.909999991,113315,17.6,26.9,55.4,0.0074,53.1,0.12,4.9,22.83
212,76.36796687,-46.85644168,-64,EF,-24.35033321,355,1.520000011,91052,NA,NA,NA,NA,NA,NA,NA,NA
213,35.00024839,82.13915616,5411,ET,-8.666333318,55,0.889999995,185686,36.7,37.7,25.6,0.0116,24.3,0.0246,7.7,2.15
214,47.47341995,-125.1817443,-627,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
215,-36.04731629,-85.72387076,-4384,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
216,63.35011819,-150.7364995,788,ET,-3.846333524,580,5.169999965,97228,9.9,47.3,42.7,0.0067,56,0.1159,4.8,26.22
217,22.45640772,2.396174138,462,BWh,26.73766669,25,9.790000021,264536,23.2,22.5,54.3,0.0144,30.3,0.0128,8.4,0.41
218,31.75531874,-58.92726436,-5572,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
219,-7.479910682,-4.917581454,-4485,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
220,51.90851354,-50.89447148,-311,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
221,3.835331051,-139.5926716,-4292,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
222,-29.39615307,115.0042205,18,Csa,20.17100024,493,17.46000004,240371,9.9,4.8,85.2,0.0125,22.3,0.0133,6.5,2.84
223,45.11021526,-38.92530377,-4309,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
224,-11.04792592,4.729887675,-5554,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
225,65.66820479,39.4963578,-50,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
226,-52.15130516,128.6825483,-3912,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
227,14.54045124,-148.2975838,-5287,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
228,38.58639046,148.7510606,-5752,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
229,1.490453282,-124.0844056,-4665,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,-11.59322555,130.2400329,41,Aw,26.99966685,1619,31.43999994,245365,23.8,14.2,62,0.0131,18.5,0.0184,5.6,2.76
2,59.80466478,71.73169736,66,Dfc,-1.099333455,517,6.719999924,115981,22.1,29.8,48.2,0.0061,50.4,0.079,5.5,13.44
3,-4.684920654,14.37389743,523,Aw,23.92333396,1296,28.39999986,150350,43.8,25.4,30.8,0.0117,10.9,0.0167,5.2,2.95
4,35.49602411,-131.2301427,-5182,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,-8.345071973,-2.862738278,-4680,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,-40.08399944,109.0234785,-4552,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,38.71350983,130.659162,-2973,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,-1.039720283,67.01997503,-2586,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,-27.16666491,54.85173879,-5099,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10,-11.89315526,-152.821009,-5367,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,-67.80556707,-53.05951112,-2666,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,-27.53062777,-161.7439907,-4960,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13,26.53578497,-64.20232535,-5543,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14,-38.26998815,-86.39003593,-3397,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15,-6.904787982,-26.83958922,-5557,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16,61.3773888,-38.58612595,-2531,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17,-49.75113638,-122.8659864,-3666,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18,-30.30271157,-79.83992812,-3861,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19,-78.10164944,-80.53620913,-545,Climate Zone info missing,-18.60733342,350,1.029999996,134990,NA,NA,NA,NA,NA,NA,NA,NA
20,19.35802621,61.37247574,-3652,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21,-47.71295529,71.65235661,-579,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22,-60.38809811,107.8054431,-4423,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23,-38.50997459,-51.94812834,-4651,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,63.94441153,125.2830449,87,Dfd,-10.43399998,263,4.840000013,120357,NA,NA,NA,NA,NA,NA,NA,NA
25,-72.47685392,139.5669636,-557,EF,-32.82000049,83,0.709999993,164725,NA,NA,NA,NA,NA,NA,NA,NA
26,5.858802986,7.580417879,55,Am,26.91366673,2004,32.86999989,175803,16.6,11.4,71.9,0.0139,7.8,0.0224,5.5,2.49
27,1.192081198,117.281068,81,Af,27.25199986,2255,34.78000021,202730,36.1,34.8,29.1,0.0102,16.3,0.0313,5,5.29
28,-62.65366545,-79.0476418,-4720,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29,46.36499517,62.69112026,83,BWk,8.104666352,139,7.730000049,190220,28.6,43,28.3,0.0138,27.7,0.0243,7.9,1.57
30,25.47661515,-110.3612505,-1855,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31,-0.369381777,-42.76677676,-3392,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
32,42.3163133,-108.1291597,2149,Dfb,4.552000215,236,5.649999991,191058,13.5,39.4,47.1,0.014,16.9,0.0091,7.4,1.13
33,16.83824104,-34.50761047,-5212,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
34,33.09300118,-25.94634145,-4736,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
35,-52.41324262,57.81980633,-4850,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
36,-11.81583264,76.77575771,-5495,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
37,-9.734938321,148.4609329,1081,Af,21.76633342,2487,25.68999994,228614,39.9,28.1,32,0.0101,27.2,0.0565,5.2,8.4
38,21.26344876,172.6085142,-5308,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39,68.71555344,4.439894864,-3166,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40,5.408979033,-165.4279112,-4657,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
41,83.25188917,-19.68388572,-2288,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42,-8.934587767,-59.34000352,131,Am,25.86199983,2004,32.4199996,170760,29.6,28.9,41.5,0.011,14.6,0.0205,4.3,2.5
43,-3.179009498,170.5992733,-3964,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44,-9.134944223,73.34342334,-4597,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45,-32.87651862,124.347105,125,BSk,16.93066684,305,14.0799998,222326,21.8,12.3,65.9,0.012,23.1,0.0142,7.1,4.29
46,27.37602848,169.0472085,-5493,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47,55.08399668,61.97306097,184,Dfb,2.797000011,411,7.710000142,136634,NA,NA,NA,NA,NA,NA,NA,NA
48,-55.11608313,70.21703498,-3271,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49,-59.9240778,-105.9784249,-4784,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50,14.49878806,-158.6521839,-5529,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
51,-77.81120445,33.19452105,614,EF,-49.33399995,56,0.5,159669,NA,NA,NA,NA,NA,NA,NA,NA
52,3.951263761,-79.85436008,-2596,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53,-3.332269378,-12.72413621,-3076,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
54,-36.52814646,51.74734538,-3023,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
55,9.144811866,-19.94829739,-4100,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56,33.55954955,56.56468439,805,BWh,20.58199986,118,8.439999998,221329,16.3,17.7,66,0.0144,13.6,0.0088,7.6,0.11
57,-83.17476152,-142.0731251,-139,EF,-24.4606665,280,0.910000008,135526,NA,NA,NA,NA,NA,NA,NA,NA
58,36.56235519,114.2787656,208,Cwa,13.27833343,575,13.56999993,188674,NA,NA,NA,NA,NA,NA,NA,NA
59,38.31282094,30.91832011,1094,Csb,11.56000008,518,9.73999992,203079,21.3,40.6,38.1,0.0131,25.8,0.025,7.1,2.9
60,-22.75261259,115.1918094,99,BWh,25.86299992,289,16.25999999,267333,28.3,9.7,62,0.0137,20.6,0.005,7.8,1.5
61,-54.93463534,19.04708169,-4570,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
62,-16.02067193,53.91070194,-4352,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63,25.84414215,-67.29180534,-5454,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
64,-11.74014799,-62.66681124,186,Aw,25.17733335,1674,31.06999993,170147,23.1,19,57.9,0.0117,11.7,0.0209,4.7,2.51
65,52.74969611,-2.954774005,58,Cfb,9.322666725,723,11.82999998,115692,30.6,34.3,35.2,0.0095,29.9,0.0566,6.3,7.44
66,-25.00095751,-81.57053825,-4014,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
67,19.26383436,12.90342797,390,BWh,26.5176665,14,9.810000062,272951,18,22.8,59.2,0.0145,19.3,0.0107,8.2,0.41
68,12.04540531,133.6541274,-5577,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
69,0.686544649,178.8805203,-5434,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
70,-1.592594253,-35.08329366,-3597,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
71,28.76070316,37.60360245,924,BWh,20.91900007,48,8.880000055,230003,24.8,30.5,44.7,0.0142,17.2,0.0102,8.1,0.36
72,1.131743064,-175.0553298,-5417,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
73,-35.20305084,-174.9736774,-5602,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74,47.96158672,-76.68519493,429,Dfb,0.610333223,1008,7.980000019,145766,18.5,36.7,44.8,0.0093,31,0.0644,5.1,7.52
75,57.75958487,106.9214781,529,Dfc,-5.192000051,410,5.55000006,125721,19.7,38.8,41.4,0.0068,41.1,0.0759,6.1,8.15
76,-5.180925187,-85.66259326,-4220,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
77,22.02448402,-113.565607,-3770,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
78,-35.47408026,-75.94579465,-4017,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
79,17.13811936,145.2082206,-3662,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
80,-15.82604344,161.9175465,-4670,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
81,9.402529875,88.26612186,-3477,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
82,20.37345375,-92.6700338,-1838,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
83,-25.75824087,1.863309983,-5132,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
84,20.61558882,10.40603681,478,BWh,26.70166628,12,9.960000038,272849,17.4,33.3,49.3,0.0142,25.1,0.01,8.2,0.5
85,-29.22070439,-94.73742661,-3774,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
86,-13.83022212,-43.00767534,495,Aw,24.31099987,829,23.67000043,208745,26.9,24.1,49.1,0.0137,13.4,0.016,6,1.91
87,-69.71393683,-21.90343355,-4575,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
88,-6.150354581,166.3369062,-3551,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
89,64.58206965,43.52271915,41,Dfc,0.180333465,558,6.930000052,99867,14.6,31.4,54,0.0053,69.8,0.0967,4.7,27.24
90,-45.07304588,-53.59946083,-5829,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
91,-80.7386665,-55.23772275,-907,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
92,-21.56207025,-40.20987821,-84,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
93,43.4181291,80.2081178,1556,Dfc,6.61899998,342,6.88000007,182295,20.9,47.6,31.5,0.013,20.6,0.0333,7.3,4.53
94,25.80007044,-75.45784517,-4633,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
95,-50.44101531,-118.7032943,-2965,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
96,-6.922063393,162.0830374,-2150,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
97,-14.05489436,-171.0594602,-3759,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
98,50.31876815,-177.9081566,-7311,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
99,-62.58949822,-62.95592336,-1599,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100,-75.49940034,-52.50636938,-551,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
101,70.74175185,-156.6285699,4,ET,-11.10166693,125,3.879999977,76408,17.9,35.8,46.4,0.0039,59.4,0.1224,5.4,38.12
102,-30.14669591,176.0741407,-4242,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
103,13.17574688,52.28504355,-2336,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
104,-29.17753894,-159.7446506,-5032,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
105,-11.53240171,120.9145736,-2994,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
106,-37.15834417,12.99829812,-5045,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107,-2.185660502,-77.94399477,1112,Af,20.8216664,2885,25.49000049,155256,37.7,30.3,31.9,0.0104,34.5,0.0535,4.9,10.35
108,-7.249768387,-62.32191076,68,Am,26.1626668,2218,34.00000048,167304,17.9,52.1,29.9,0.0108,16.7,0.0251,3.8,3
109,74.48066554,163.2225626,-45,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
110,28.5892603,-97.22297816,38,Cfa,21.37899995,928,22.94999993,196518,24.7,23,52.3,0.0161,16.8,0.0324,6.1,3.07
111,25.47980507,149.8109556,-5850,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
112,-16.23484723,2.884007273,-5432,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
113,-29.32499587,31.00263577,431,Cfa,19.67266663,933,20.19999981,204766,27.9,23.7,48.4,0.0118,19.2,0.0247,5.9,3.29
114,26.06402741,-91.7285123,-2214,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
115,43.28888249,-38.1911208,-4021,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
116,45.24658193,133.9794253,205,Dfb,2.6280001,667,8.920000002,158495,26.2,43.5,30.2,0.0106,23.8,0.1112,5.7,10.46
117,11.34132983,-75.04737734,-1244,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
118,7.407469143,108.2193052,-77,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
119,-29.63986666,178.0203526,-3366,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120,-41.34505804,45.3498251,-2640,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
121,-7.2018102,19.18979676,985,Aw,21.94699971,1626,23.41000009,189083,20.1,12,67.9,0.0117,8.1,0.0192,5.3,1.78
122,51.63493068,-111.2548934,756,Dfb,2.569333553,325,7.319999993,157876,20.7,42.9,36.4,0.0118,19.4,0.0276,7,3.09
123,-72.84370779,-83.01891661,-878,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
124,-72.2438169,-174.0359535,-3021,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
125,23.30623923,118.5599354,-20,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
126,-16.06436899,90.04527426,-3915,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
127,-17.08880848,-64.56022331,223,Aw,25.14599991,2894,27.28000033,184316,38,40.8,21.2,0.0116,17.5,0.0376,5.4,4.78
128,63.43695344,53.20769663,174,Dfc,-0.947333306,609,6.569999993,107049,16.7,32,51.3,0.0046,65.4,0.124,4.6,21.22
129,27.24714623,-1.909116749,336,BWh,25.51133355,9,9.720000029,260138,22.5,21.8,55.7,0.0137,23.7,0.0097,8.4,0.57
130,49.78587465,-156.1387146,-5001,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
131,29.88053823,64.47604093,958,BWh,21.45866664,90,8.569999874,231993,22.3,23.7,54,0.0147,14.7,0.0059,8,0.13
132,52.13868652,148.8013793,-915,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
133,-8.647394014,51.55399617,-720,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
134,27.28704363,-64.67985034,-5222,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
135,-29.66269989,-134.3074667,-4097,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
136,-39.08819136,46.58930917,-1715,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
137,-23.12783822,175.3165927,-4294,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
138,28.56571507,100.4461003,3083,ET,7.239666753,693,7.459999979,167379,14.9,36.9,48.2,0.0105,21.3,0.0571,5.8,7.2
139,-12.26828582,65.426908,-3800,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
140,47.36415769,-58.64641076,-175,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
141,-34.62017839,-104.1735781,-3230,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
142,-3.322122784,83.32262582,-3872,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
143,-24.52547598,-54.48968701,261,Cfa,21.04633315,1626,23.0999999,192033,38.5,29.3,32.2,0.0121,16.1,0.0292,5.2,3.9
144,39.41481729,-79.66877947,554,Cfb,9.729666665,1273,11.91,158629,21.7,44.1,34.2,0.0116,36.7,0.1313,4.9,18.65
145,-33.403213,-161.0306024,-5174,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
146,-56.90717685,127.894335,-4680,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
147,-40.03963177,92.92805837,-3409,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
148,-25.48074415,-159.866818,-5224,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
149,-11.29901013,-91.82455215,-4185,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
150,46.9334218,35.51310022,22,Cfa,9.314999948,452,11.13,144603,40,54.6,5.4,0.0124,32.1,0.0731,6.9,3.74
151,-33.47647601,142.242728,83,BSk,18.22366667,256,12.34999985,224418,18.8,9.4,71.8,0.0115,17,0.0128,8.1,3.63
152,11.55742154,-93.5948603,-4006,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
153,30.27226142,-159.3136952,-5742,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
154,-59.17815744,-124.791248,-4084,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
155,20.43546022,136.220179,-2858,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
156,-27.51065371,-88.51586921,-3269,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
157,19.94025834,-85.40807107,-4570,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
158,28.66879253,58.45258545,1533,BWk,18.95466646,148,9.209999919,232235,20.4,27,52.6,0.0135,20.8,0.0099,7.7,0.64
159,-48.04907701,92.786858,-3429,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
160,-2.447931116,-81.24244935,-1683,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
161,19.50819841,-32.41864507,-5019,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
162,-18.53753547,-11.09108624,-3500,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
163,13.41849335,-102.6817478,-3210,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
164,55.53309676,-178.2056227,-3783,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
165,-14.9602096,-82.51827057,-4776,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
166,-26.63837548,-2.506455593,-4616,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
167,6.422105913,-119.8637994,-3940,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
168,-46.11293041,78.78093098,-3891,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
169,-8.811856553,-159.9292798,-5450,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
170,14.12814441,103.9701572,67,Aw,27.14600007,1425,31.79999995,240831,42.2,29,28.8,0.0128,19.8,0.0199,5.9,2.41
171,-64.73215414,-94.64839429,-4729,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
172,20.40180722,98.34754759,1009,Cwa,21.81100003,1314,23.29000032,220854,29,33.5,37.5,0.0119,20,0.0274,5.6,3.32
173,9.054622917,78.91002134,-15,Aw,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
174,-44.47000824,81.2051332,-3393,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
175,18.80153838,130.2677402,-5766,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
176,-13.02270258,173.2626784,-3310,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
177,11.76358547,94.37523678,-1253,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
178,56.94728482,-177.8465753,-3710,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
179,9.522314803,-34.27628243,-4771,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
180,-34.40612784,86.54224701,-3350,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
181,42.44631833,154.8913406,-5335,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
182,-6.701493981,-144.8801421,-4787,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
183,53.37014426,99.46919611,1635,Dwc,-5.21600014,429,5.100000009,136388,21.2,25,53.8,0.0085,38.7,0.1032,5.5,10.94
184,1.595414691,100.5579741,24,Af,26.35899989,2999,33.63999963,193869,26.4,30.7,42.9,0.0106,23.5,0.0339,5,14.4
